Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,price_category
7,ZBook Studio,5,0.4087716575222072,IPS Panel Full HD 1920x1080,94,-0.07519506268436271,8GB SSD,100,5,-0.058226960627736635,2
4,Latitude 7480,4,-0.713439498130007,Full HD 1920x1080,99,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
16,Portege Z30-C-1CW,3,-1.2044068787278503,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-1.2608380911677117,2
2,Chromebook Flip,0,-1.765512456553958,Full HD 1920x1080,50,-0.07519506268436271,64GB Flash Storage,46,1,-1.2608380911677117,1
10,Thinkpad T460,4,-0.713439498130007,IPS Panel Full HD 1920x1080,91,-0.07519506268436271,256GB SSD,47,5,-0.5092061345802273,2
4,Alienware 17,1,1.6011210104026858,IPS Panel 4K Ultra HD 3840x2160,102,1.4987674542268743,512GB SSD +  1TB HDD,80,5,3.48947587446519,2
4,XPS 13,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,81,-0.07519506268436271,256GB SSD,52,5,-1.200707534640713,2
7,ProBook x360,0,-2.396756231608329,Touchscreen 1366x768,113,-0.8621763211399812,256GB SSD,44,5,-0.8850221128739695,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ 3200x1800,89,-0.07519506268436271,256GB SSD,47,5,-1.1105116998502147,1
0,Chromebook C738T-C2EJ,0,-2.396756231608329,IPS Panel Touchscreen 1366x768,36,-0.8621763211399812,32GB Flash Storage,41,1,-1.185674895508963,0
16,Portege Z30-C-16Z,3,-1.2044068787278503,Full HD 1920x1080,71,-0.07519506268436271,256GB SSD,47,5,-1.2608380911677117,2
10,ThinkPad X270,4,-1.765512456553958,IPS Panel Full HD 1920x1080,78,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
0,Aspire F5-573G-510L,3,0.4087716575222072,Full HD 1920x1080,74,0.7117861957712558,128GB SSD +  1TB HDD,86,5,0.5430786046422508,1
16,Portege X20W-D-10V,4,-1.765512456553958,Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.4111644824852083,2
7,ProBook 450,3,0.4087716575222072,1366x768,73,-0.07519506268436271,1TB HDD,69,5,0.0019035958992621705,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,24,2,0.31758901766600556,0
4,Latitude 5580,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.20855335194523364,1
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,59,-0.8621763211399812,500GB HDD,53,5,0.0019035958992621705,1
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,4.646692488049348,256GB SSD +  1TB HDD,80,5,3.579671709255688,2
10,IdeaPad 310-15IKB,3,0.4087716575222072,Full HD 1920x1080,74,-0.46868569191217196,256GB SSD,66,5,0.5430786046422508,1
4,XPS 13,0,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,105,1.4987674542268743,512GB SSD,52,5,-1.2307728129042124,2
4,Latitude E7470,4,-0.713439498130007,Touchscreen 2560x1440,91,-0.07519506268436271,256GB SSD,47,5,-0.809858917215221,2
4,Alienware 17,1,1.6011210104026858,Full HD 1920x1080,92,4.646692488049348,256GB SSD +  1TB HDD,80,5,3.579671709255688,2
16,Tecra A40-C-1DF,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-0.13339015628648515,1
2,Rog Strix,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,1.0391556959899906,2
7,Probook 450,3,0.4087716575222072,IPS Panel Full HD 1920x1080,75,-0.07519506268436271,128GB SSD +  1TB HDD,69,5,0.0019035958992621705,1
10,ThinkPad T460,3,-0.713439498130007,1366x768,68,-0.8621763211399812,508GB Hybrid,47,7,-0.5092061345802273,1
2,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,0,0.4087716575222072,4K Ultra HD / Touchscreen 3840x2160,97,1.4987674542268743,512GB SSD +  2TB HDD,86,5,0.39275221332475374,2
7,15-bs053od (i7-7500U/6GB/1TB/W10),3,0.4087716575222072,1366x768,97,-0.46868569191217196,1TB HDD,53,5,0.0019035958992621705,0
2,Rog GL753VE-DS74,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,1.4300043134154827,2
4,Inspiron 7579,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,97,0.7117861957712558,512GB SSD,53,5,0.22739318287550736,1
16,Portege Z30-C-1CV,3,-1.2044068787278503,Full HD 1920x1080,68,-0.8621763211399812,128GB SSD,47,7,-1.2608380911677117,1
10,IdeaPad 320-15ABR,3,0.4087716575222072,Full HD 1920x1080,5,-0.46868569191217196,256GB SSD,7,5,0.24242582200725737,0
5,LifeBook A556,3,0.4087716575222072,1366x768,68,-0.8621763211399812,256GB SSD,47,5,0.39275221332475374,1
16,Tecra A40-C-1KF,3,-0.713439498130007,1366x768,68,-0.8621763211399812,500GB HDD,47,5,-0.4340429389214788,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,24,5,0.31758901766600556,0
7,Probook 450,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,5,0.0019035958992621705,1
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,0.6934049959597477,1
4,Inspiron 5567,3,0.4087716575222072,1366x768,97,-0.07519506268436271,1TB HDD,30,5,0.48294804811525194,1
4,Latitude 5480,3,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,128GB SSD,54,5,-0.659532525897724,1
7,EliteBook Folio,2,-1.765512456553958,Full HD 1920x1080,47,-0.07519506268436271,512GB SSD,46,5,-1.6065887911979544,2
7,15-bs005nv (i3-6006U/4GB/1TB,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,128GB SSD +  1TB HDD,6,5,0.09209943068976037,0
10,V110-15IAP (N3350/4GB/128GB/No,3,0.4087716575222072,1366x768,37,-0.8621763211399812,128GB SSD,43,4,-0.20855335194523364,0
10,ThinkPad T560,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,0.39275221332475374,2
4,Inspiron 5378,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.5392714128437267,1
2,ZenBook UX310UA-FB485T,3,-1.2044068787278503,Quad HD+ 3200x1800,74,-0.07519506268436271,256GB SSD,53,5,-0.960185308532718,1
7,Spectre 13-V111dx,4,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.3961318433534586,2
0,Aspire ES1-533,3,0.4087716575222072,1366x768,113,-0.8621763211399812,500GB HDD,44,5,0.5430786046422508,0
2,Rog GL553VE-DS74,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,0.6934049959597477,2
7,EliteBook 840,4,-0.713439498130007,Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-0.8399241954787204,2
0,Nitro 5,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.9940577785947418,1
7,ENVY -,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.050381143323216,1
4,Vostro 3568,3,0.4087716575222072,1366x768,59,-0.8621763211399812,128GB SSD,53,5,0.21236054374375798,0
7,Probook 440,3,-0.713439498130007,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.5994019693707255,1
16,Portege Z30-C-16H,3,-1.2044068787278503,Full HD 1920x1080,68,-0.8621763211399812,128GB SSD,47,5,-1.2608380911677117,1
7,EliteBook 840,3,-0.713439498130007,1366x768,71,-0.8621763211399812,256GB SSD,47,5,-0.8399241954787204,1
7,ProBook 640,3,-0.713439498130007,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,-0.13339015628648515,1
7,EliteBook 1040,4,-0.713439498130007,Full HD 1920x1080,91,-0.07519506268436271,256GB SSD,47,7,-0.915087391137469,2
7,ProBook 440,3,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,69,5,-0.5994019693707255,1
7,Probook 440,3,-0.713439498130007,1366x768,59,-0.8621763211399812,500GB HDD,53,5,-0.5994019693707255,1
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,1.0TB Hybrid,75,5,0.9188945829359929,1
7,EliteBook 820,4,-1.765512456553958,Full HD 1920x1080,74,-0.8621763211399812,500GB HDD,53,5,-1.1706422563772134,2
7,Elitebook 840,3,-0.713439498130007,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,53,5,-0.8399241954787204,2
7,EliteBook 840,4,-0.713439498130007,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.7497283606882222,2
7,Probook 430,3,-1.2044068787278503,1366x768,59,-0.8621763211399812,500GB HDD,53,5,-0.8248915563469708,1
16,Portege A30-C-1CZ,3,-1.2044068787278503,1366x768,68,-0.07519506268436271,256GB SSD,47,5,-0.809858917215221,1
7,ProBook 450,3,0.4087716575222072,1366x768,59,-0.8621763211399812,256GB SSD,53,5,0.0019035958992621705,1
10,ThinkPad P70,3,1.6011210104026858,IPS Panel 4K Ultra HD 3840x2160,94,1.4987674542268743,512GB SSD,99,7,0.5430786046422508,2
16,Tecra Z40-C-12Z,3,-0.713439498130007,IPS Panel Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-0.8549568346104701,2
7,EliteBook 1040,3,-0.713439498130007,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.915087391137469,2
4,Inspiron 5568,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,58,-0.8621763211399812,1TB HDD,47,5,0.06203415242626097,1
16,Portégé Z30-C-16K,4,-1.2044068787278503,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-1.2608380911677117,2
7,Spectre 13-V100nv,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.3961318433534586,1
7,ProBook 440,3,-0.713439498130007,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,69,5,-0.5994019693707255,1
4,Latitude E5570,3,0.4087716575222072,Full HD 1920x1080,71,-0.07519506268436271,500GB HDD,47,5,0.07706679155801034,1
7,Elitebook 820,4,-1.765512456553958,1366x768,74,-0.8621763211399812,256GB SSD,53,5,-1.1706422563772134,2
7,ProBook 650,3,-0.713439498130007,1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.40778485245650375,1
7,ProBook 640,3,-0.713439498130007,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.13339015628648515,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,74,-0.07519506268436271,256GB SSD,53,5,-1.1255443389819644,2
7,Probook 470,3,1.6011210104026858,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,69,5,0.8888293046724935,1
7,ProBook 440,3,-0.713439498130007,1366x768,74,-0.8621763211399812,256GB SSD,53,5,-0.5994019693707255,1
0,Aspire 3,3,0.4087716575222072,1366x768,14,-0.46868569191217196,1TB HDD,17,5,0.09209943068976037,0
11,GL72M 7RDX,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.9940577785947418,1
7,Probook 640,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.13339015628648515,1
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.29874918673573153,1
7,EliteBook 820,4,-1.765512456553958,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-1.1706422563772134,2
7,ProBook 450,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,0.0019035958992621705,1
16,Tecra Z40-C-136,4,-0.713439498130007,IPS Panel Full HD 1920x1080,91,-0.07519506268436271,256GB SSD,47,5,-0.8549568346104701,2
4,Latitude E5570,3,0.4087716575222072,Full HD 1920x1080,71,-0.07519506268436271,256GB SSD,47,7,0.07706679155801034,1
7,ProBook 440,3,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.5994019693707255,1
10,Yoga 500-15ISK,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.8621763211399812,256GB SSD,47,5,-0.3588797432627303,1
17,V142 (X5-Z8350/2GB/32GB/W10),3,-0.713439498130007,1366x768,27,-1.2556669503677904,32GB Flash Storage,41,5,-0.8850221128739695,0
16,Tecra A50-C-218,3,0.4087716575222072,IPS Panel Full HD 1920x1080,89,1.4987674542268743,256GB SSD,68,5,0.5430786046422508,2
10,Thinkpad L560,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,0.39275221332475374,1
7,EliteBook 840,3,-0.713439498130007,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,5,-0.7497283606882222,1
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,71,-0.07519506268436271,256GB SSD +  500GB HDD,47,5,-0.29874918673573153,2
7,EliteBook 1040,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.915087391137469,2
11,GT72S Dominator,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,1.4987674542268743,256GB SSD +  1TB HDD,93,5,2.6175828048237073,2
10,IdeaPad Y900-17ISK,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,93,5,3.8502592136271816,2
2,Chromebook C202SA,2,-2.396756231608329,1366x768,36,-0.8621763211399812,16GB Flash Storage,41,1,-1.2608380911677117,0
10,ThinkPad X1,3,-0.713439498130007,IPS Panel 2560x1440,91,1.4987674542268743,256GB SSD,47,7,-1.4111644824852083,2
7,Noteb Pav,3,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,72,5,-0.19352071281348393,1
4,Inspiron 5578,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,76,-0.07519506268436271,256GB SSD,53,5,0.39275221332475374,1
7,ProBook 450,3,0.4087716575222072,1366x768,74,-0.8621763211399812,256GB SSD,53,5,0.0019035958992621705,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,97,1.4987674542268743,1TB SSD,53,5,-1.2608380911677117,2
7,ProBook 650,3,0.4087716575222072,1366x768,58,-0.8621763211399812,500GB HDD,47,5,0.40778485245650375,1
7,250 G5,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,4,-0.11835751715473544,0
0,Aspire ES1-523,3,0.4087716575222072,1366x768,11,-0.07519506268436271,1TB HDD,17,5,0.5430786046422508,0
4,Inspiron 7378,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,97,0.7117861957712558,256GB SSD,53,5,-0.659532525897724,1
11,GT62VR 6RD,1,0.4087716575222072,Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,79,5,1.3548411177567339,2
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,0.0019035958992621705,1
2,Rog G752VL-GC088D,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,1TB HDD,90,4,2.9483008657222007,1
4,Inspiron 3567,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,1TB HDD,40,5,0.31758901766600556,0
4,Inspiron 5567,3,0.4087716575222072,Full HD 1920x1080,97,1.4987674542268743,2TB HDD,30,5,0.42281749158825316,1
11,GS63VR 6RF,1,0.4087716575222072,Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,79,5,-0.3588797432627303,2
4,XPS 13,4,-1.2044068787278503,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.1255443389819644,2
2,ROG G701VO,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,10.942542555694295,1TB SSD,92,5,2.316930022188714,2
4,Inspiron 5368,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.6294672476342246,1
4,Alienware 15,1,0.4087716575222072,4K Ultra HD 3840x2160,92,1.4987674542268743,256GB SSD +  1TB HDD,91,5,1.7607223743139755,2
1,"MacBook 12""",4,-2.116203442695275,IPS Panel Retina Display 2304x1440,43,-0.07519506268436271,256GB Flash Storage,46,3,-1.681751986856703,2
4,Latitude 3570,3,0.4087716575222072,1366x768,58,-0.8621763211399812,500GB HDD,47,5,0.03196887416276157,0
7,ProBook 650,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,5,0.40778485245650375,1
7,EliteBook 820,4,-1.765512456553958,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-1.1706422563772134,1
7,ProBook 430,3,-1.2044068787278503,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.8248915563469708,1
10,ThinkPad Yoga,4,-1.765512456553958,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-1.1105116998502147,2
10,IdeaPad 300-17ISK,3,1.6011210104026858,1600x900,68,-0.07519506268436271,1.0TB HDD,21,5,1.4450369525472322,1
10,Ideapad 700-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,70,-0.8621763211399812,1TB HDD,86,5,0.39275221332475374,1
11,GT72VR Dominator,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,2.6175828048237073,2
10,V110-15ISK (i5-6200U/4GB/500GB/W10),3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,5,0.09209943068976037,0
7,Probook 650,3,0.4087716575222072,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,7,0.40778485245650375,1
10,Yoga 900S-12ISK,4,-1.765512456553958,IPS Panel Touchscreen 2560x1440,47,-0.07519506268436271,512GB SSD,46,5,-1.576523512934455,2
10,IdeaPad Y900-17ISK,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,4.646692488049348,512GB SSD +  1.0TB Hybrid,93,5,3.8502592136271816,2
10,Yoga Book,0,-3.44882919003228,IPS Panel Touchscreen 1920x1200,31,-0.8621763211399812,64GB Flash Storage,41,5,-2.0275026868869457,1
7,Spectre x360,4,-1.2044068787278503,IPS Panel 4K Ultra HD 3840x2160,97,1.4987674542268743,512GB SSD,53,5,-1.1105116998502147,2
4,Vostro 3568,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.21236054374375798,1
7,EliteBook 840,3,-0.713439498130007,Full HD 1920x1080,68,-0.8621763211399812,500GB HDD,47,7,-0.7497283606882222,1
7,ZBook 15u,5,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,0,7,-0.20855335194523364,2
10,ThinkPad T460,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,180GB SSD,47,7,-0.5092061345802273,1
7,Chromebook 13,3,-1.2044068787278503,Quad HD+ 3200x1800,109,-0.8621763211399812,32GB Flash Storage,46,1,-1.1255443389819644,1
0,Aspire ES1-523,3,0.4087716575222072,1366x768,11,-0.8621763211399812,500GB HDD,17,5,0.5430786046422508,0
4,Inspiron 3552,3,0.4087716575222072,1366x768,111,-0.8621763211399812,500GB HDD,40,2,0.24242582200725737,0
7,250 G6,3,0.4087716575222072,1366x768,56,-0.8621763211399812,1TB HDD,47,4,-0.2686839084722321,0
2,Rog GL702VM-GC354T,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,256GB SSD +  1TB HDD,79,5,0.9940577785947418,2
4,Inspiron 5370,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,83,-0.8621763211399812,256GB SSD,7,5,-0.960185308532718,1
7,Elitebook 820,2,-1.765512456553958,1366x768,68,-0.8621763211399812,128GB SSD,47,7,0.5430786046422508,2
0,Aspire F5-573G,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD +  1TB HDD,86,5,0.5430786046422508,1
4,Inspiron 5567,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,30,5,0.48294804811525194,1
11,GS70 Stealth,1,1.6011210104026858,Full HD 1920x1080,92,-0.07519506268436271,256GB SSD,90,5,0.8437313872772447,2
7,250 G5,3,0.4087716575222072,1366x768,112,-0.8621763211399812,1TB HDD,42,5,-0.11835751715473544,0
2,G752VY-GC162T (i7-6700HQ/16GB/1TB,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,93,5,3.399280039674691,2
4,Latitude E5270,4,-1.765512456553958,1366x768,58,-0.8621763211399812,500GB HDD,47,7,-0.809858917215221,1
4,Latitude E5270,4,-1.765512456553958,1366x768,58,-0.8621763211399812,128GB SSD,47,7,-0.809858917215221,1
0,Chromebook 15,3,0.4087716575222072,1366x768,32,-0.8621763211399812,16GB SSD,40,1,0.24242582200725737,0
7,ZBook 17,5,1.6011210104026858,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,1TB HDD,3,7,1.4450369525472322,2
10,Legion Y520-15IKBN,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,512GB SSD,76,5,0.5430786046422508,1
4,Latitude E5270,4,-1.765512456553958,1366x768,68,-0.07519506268436271,256GB SSD,47,7,-0.809858917215221,2
11,GE72 Apache,1,1.6011210104026858,Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,89,5,1.2947105612297352,2
10,Yoga 500-15ISK,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,68,-0.8621763211399812,256GB SSD,47,5,0.09209943068976037,1
7,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,8,-0.8621763211399812,1TB HDD,15,5,0.09209943068976037,0
2,Rog GL552VW-CN470T,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,89,5,0.8286987481454947,2
7,EliteBook 1030,3,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,46,-0.07519506268436271,256GB SSD,46,5,-1.3209686476947105,2
4,Vostro 3559,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,20,7,0.3025563785342562,1
10,V110-15ISK (i3-6006U/4GB/128GB/W10),3,0.4087716575222072,1366x768,54,-0.8621763211399812,128GB SSD,47,5,0.09209943068976037,0
7,Spectre Pro,4,-1.2044068787278503,Full HD 1920x1080,89,-0.07519506268436271,512GB SSD,47,5,-1.3209686476947105,2
10,Yoga Book,0,-3.44882919003228,IPS Panel Touchscreen 1920x1200,31,-0.8621763211399812,64GB Flash Storage,41,0,-2.0275026868869457,0
4,XPS 13,4,-1.2044068787278503,Full HD 1920x1080,98,-0.07519506268436271,256GB SSD,58,5,-1.2157401737724627,2
10,IdeaPad Y900-17ISK,1,1.6011210104026858,IPS Panel Full HD 1920x1080,93,1.4987674542268743,256GB SSD +  1.0TB Hybrid,93,5,3.8502592136271816,2
14,Blade Stealth,4,-1.765512456553958,Touchscreen / 4K Ultra HD 3840x2160,89,-0.07519506268436271,256GB SSD,47,5,-1.185674895508963,1
16,Portege X30-D-10K,4,-1.2044068787278503,Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.486327678143957,2
2,Rog GL752VW-T4308T,1,1.6011210104026858,Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,89,5,2.226734187398216,2
17,V131 (X5-Z8350/4GB/32GB/FHD/W10),3,-1.2044068787278503,Full HD 1920x1080,27,-0.8621763211399812,32GB Flash Storage,41,5,-1.0353485041914663,0
7,Spectre Pro,3,-1.2044068787278503,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-1.3209686476947105,2
7,EliteBook 1040,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.915087391137469,2
4,Latitude E5570,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,2,0.07706679155801034,0
2,VivoBook Max,3,0.4087716575222072,1366x768,59,-0.8621763211399812,1TB HDD,53,5,-0.058226960627736635,0
10,ThinkPad Yoga,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.3588797432627303,2
10,Yoga Book,0,-3.44882919003228,IPS Panel Touchscreen 1920x1200,31,-0.8621763211399812,64GB Flash Storage,41,5,-2.0275026868869457,0
7,EliteBook 820,4,-1.765512456553958,1366x768,71,-0.07519506268436271,256GB SSD,47,7,-1.1706422563772134,2
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,79,4,0.5430786046422508,1
7,Omen -,1,1.6011210104026858,IPS Panel Full HD 1920x1080,70,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,1.9711793221584712,1
7,15-bs078cl (i7-7500U/8GB/2TB/W10),3,0.4087716575222072,1366x768,97,-0.07519506268436271,2TB HDD,53,5,0.0019035958992621705,1
10,ThinkPad P40,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,91,-0.07519506268436271,512GB SSD,106,7,-0.3588797432627303,2
2,L403NA-GA013TS (N3350/4GB/32GB/W10),3,-0.713439498130007,1366x768,37,-0.8621763211399812,32GB Flash Storage,43,5,-0.809858917215221,0
7,250 G6,4,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.29874918673573153,1
0,Aspire E5-576G,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,1TB HDD,72,5,0.28752373940250614,1
10,IdeaPad 500-15ISK,3,0.4087716575222072,Full HD 1920x1080,89,1.4987674542268743,1.0TB Hybrid,27,5,0.6934049959597477,1
7,ZBook 17,5,1.6011210104026858,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,256GB SSD,105,7,1.4450369525472322,2
4,Inspiron 5567,3,0.4087716575222072,1366x768,74,-0.07519506268436271,1TB HDD,30,5,0.6934049959597477,1
11,GT72S Dominator,1,1.6011210104026858,Full HD 1920x1080,94,1.4987674542268743,256GB SSD +  1TB HDD,93,5,2.6175828048237073,2
7,EliteBook 850,4,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,7,-0.23861863020873306,2
10,ThinkPad X1,0,-0.713439498130007,IPS Panel Touchscreen 2560x1440,91,1.4987674542268743,512GB SSD,47,5,1.1443841699122381,2
11,GP62M 7RDX,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.5430786046422508,1
7,Spectre Pro,0,-1.2044068787278503,Full HD / Touchscreen 1920x1080,71,-0.07519506268436271,256GB SSD,47,5,-0.8399241954787204,2
7,ZBook 15,5,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,256GB SSD,100,7,0.8286987481454947,2
7,Spectre Pro,0,-1.2044068787278503,Touchscreen 2560x1440,91,-0.07519506268436271,256GB SSD,47,5,-0.8399241954787204,2
7,ZBook Studio,5,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,256GB SSD,100,7,-0.058226960627736635,2
